,Time,Name,Tweet_status,Text,Length,Location
155,08-09-19 6:01,Kritika99831247,Tweet,proud ISRO,24,
156,08-09-19 6:01,amarscr,Retweet,ISRO IndiaWithISRO IsroPerGarvHai ,64,"Hyderabad, India"
157,08-09-19 6:01,AasefBagban_,Retweet,coming MohanBhargava means lot Kudos isro ,80,Jalna India
158,08-09-19 6:01,Mohamme03408833,Retweet,Failure first step success moon mission didnt pan thats alright tried best commendable effort everyone ISRO make us proud Chandrayaan2,198,
159,08-09-19 6:01,PankajT04765688,Retweet,SangmaConrad ShillongSCC narendramodi think Sing Something 95 success Still Great Going SCCShall ,205,"Mumbai,  India"
160,08-09-19 6:01,imAravind264,Tweet,ISRO praud bast Ther nathing lik failur wat dedChandrayaan2 isro,103,"Chennai, India"
161,08-09-19 6:01,Maazbintariq5,Tweet,fahadmustafa26 ImranKhanPTI Dear ISRO minister fucktard troll sorry loss Kudos trying though blinded hatred mock incentive progressive space mission neither one person portray whole countrys values Regards,290,Karachi
162,08-09-19 6:01,ArifRangrej20,Retweet,proud achievements determination hard work scientists work contribution immense nation building ,171,
163,08-09-19 6:01,Nandhu41934457,Retweet,Dr Kailasavadivoo Sivan son farmer whos Kanyakumari district rejected work NS working ISRO Everyone proud entire team Chandrayaan2 ISRO VikramLander ,247,
164,08-09-19 6:01,OverideCreation,Tweet,GSLV MkIII Chandrayaan2 Photo taken  websiteEditing OverideCreationProud ISRO youISRO GSLV MKIII Chandrayaan2 India MobileEditing Snapseed Space ,249,"Mumbai,India"
165,08-09-19 6:01,Educati78701927,Tweet,chairman ISRO ksivan said Orbiter 7 half years life span one year nd possible find vikramlander help Orbiter within three days orbiter take three days point helps ISRO scientists something ,304,India
166,08-09-19 6:01,VirusPoochi,Retweet,role industry partnership play progress space research Listen ISRO Chairman K Sivans message find  Chandrayaan2 GSLVMkIII ISRO ,210,TN57
167,08-09-19 6:01,Nilakshe2,Retweet,follow officeofsivanToGet much updateJayHind ,87,
168,08-09-19 6:01,shahzad0009,Retweet,peaceforchange isro Thr missile nt able hit target amp thy want conquer moon ISROChandrayaan2LivenotherVirChakar ,163,Pakistan
169,08-09-19 6:01,iamshoaibpathan,Tweet,Nehrwho Hey man admire criticism time wrong seen full episode camera1st video ISRO team explaining PMOIndia Modi results delayed2nd ISRO confirmed communication failure got emotional,278,Mumbai
170,08-09-19 6:01,neeraj_bit2001,Tweet,Ranayyub Thats work even enemies start appraising kudos ISRO Chandrayaan2theMoon IsroPerGarvHai,118,"रायपुर, भारत"
171,08-09-19 6:01,AdSpiffy,Tweet,Loss communication moon Thats discouraging ISRO think loss connection IOK food medicines schools work feels like jail right TimesNow republic ndtv,210,
172,08-09-19 6:01,Prabhasmekian,Retweet,Karnataka integral part nationShameful CMofKarnataka says didnt time discuss flood relief PMHow childish unproductive state government ,223,Tamilnadu
173,08-09-19 6:01,SRKSirohiCFC,Tweet,Chandrayaan2 ShahRukhKhan proud ISRO says Current situation never amp final destination  iamsrk Chandrayan2,159,"Abu Road, India"
174,08-09-19 6:01,Bharat88470499,Retweet,India proud u ISRO VikramLander Chandrayaan2 ,80,
175,08-09-19 6:01,Ssmita8,Retweet,Chandrayaan2 proud team efforts isro lost Keep dream alive JaiVigyan JaiBharat ,140,
176,08-09-19 6:01,DPrasanthNair,Tweet,7yr drew today morning moon India written itThis isro done created interest science astronomy young kids Thanks ISROChandrayaan2 ,209,Mumbai
177,08-09-19 6:01,NiTish95361359,Retweet,Fuck idiot pallavabagla dare talk like dare ask illiterate questions Scientist NDTVWithPakistan ,177,
178,08-09-19 6:02,vinvanshi,Retweet,PallavBagla NDTVWithPakistan Journalism lowest level Probably pallavabagla never known failure teaches person humble look scientists face sad Wonder kids turn Maybe Porkistan better place ,301,mumbai
179,08-09-19 6:02,SSenthaa,Retweet,ByRakeshSimha Thanks exposing rude ndtv goon calls science journalist sheer lootyens defending suggests must obnoxious person ISRO,186,Srirangam TIRUCHI Tamil Nadu
180,08-09-19 6:02,parag_bhatt29,Retweet,Wise WordsChandrayan2 ISRO ProudOfISRO ProudIndian ,80,Loading...
181,08-09-19 6:02,Amit_mishr007,Tweet,DDNewsHindi ashokshrivasta6 PMOIndia Twitter rsprasad,58,"Uttar Pradesh, India"
182,08-09-19 6:02,chaudhrybana,Retweet,Insulting ISRO scientists halfhearted apology NDTV journo PallavBagla needs bannedIsroPerGarvHai ,148,India
183,08-09-19 6:02,kapoorashok25,Retweet,heart says contact Vikram Lander contact soon FaithISROProudOfISRO,250,Andromeda galaxy             
184,08-09-19 6:02,goeltm_tg,Retweet,Centrists gloated PR hug yesterday read small thread Jiska hug tum celebrate kar rahe usne science aur scientific temper par hug rakha hai ,211,
185,08-09-19 6:02,trishma_trivedi,Retweet,Try Establish Link VikramLander Next 14 Days Says ISRO Chief KSivan ,118,
186,08-09-19 6:02,r_raktade,Retweet,Proud ISRO Message Indian  via YouTube,90,Mumbai हिंदुराष्ट्र
187,08-09-19 6:02,vd_fangirl1,Retweet,amazing Respect team isro encouraged entire nation believe ,118,Sona's ❤
188,08-09-19 6:02,SRKs_Superstar,Retweet,said isro ,49,"Mumbai, India"
189,08-09-19 6:02,RKGodara45,Tweet,India always support isro,26,India
190,08-09-19 6:02,Somi99572011,Retweet,21 kms short still got 13 billion people closer ever proud isro scientists Chandrayaan2 ISRO,139,
191,08-09-19 6:02,Imgokul8047,Retweet,tantamount failure Research Development learning curve precious learning moment soon Moon Thanks ISRO Nation believes applauds ISRO,221,"Nagercoil, India"
192,08-09-19 6:02,smoothcrimrinal,Tweet,Weve sent probe moon still cant get uninterrupted internet even decent customer service OnSpectra,125,
193,08-09-19 6:02,Nityanema,Tweet,Proud ISRO ,42,"शुजालपुर, भारत"
194,08-09-19 6:02,abtheekhay,Tweet,Perfect sir deserve reply,45,ننکانہ صاحب ۔پنجاب 
195,08-09-19 6:02,mahima128,Tweet,Keep soaring higher higher,35,
196,08-09-19 6:02,vxtandon,Retweet,Pallava Bagla Indias Touba Touba Journalist NDTV Insulting ISRO scientists halfhearted apology  chandrayaan2 ISRO PallavaBagla via tfipost,188,India
197,08-09-19 6:02,Parasarjyotish1,Retweet,Chandrayaan2WithNews24 Chandrayaan2 Chandrayaan2Landing isro isromission missionmangal VikramLander Chandrayaan2theMoon,243,"नई दिल्ली, भारत"
198,08-09-19 6:02,Jitendr72733256,Tweet,Valuable ppreciation Good Friend Thanks,51,
199,08-09-19 6:02,md__ausaf,Retweet,mazed proud strong amp remarkable efforts isro nation stand beside hope narendramodi ji mentioned moments courageous amp courageous Chandrayan2 ISRO,236,"New Delhi, India"
200,08-09-19 6:02,Water_Liliese,Retweet,stray surviving leftovers never earned dignified meal never understand Hardwork amp Results mean Lion entire Nations proud SivanPrideOfIndia Chandrayaan3 sivansir isro IsroPerGarvHai ISRO ,269,
201,08-09-19 6:02,JrNTRAnnaFan,Retweet,big congratulations ISRO dreaming dream billion Indians amp unseen efforts lay behind arent defined failures magnitude dreams amp things realise Chandrayaan2,245,HYD
202,08-09-19 6:02,AgrawalSadhuram,Tweet, ISROChief IsroPerGarvHai ISRO IndiaWithISRO ISROPrideofIndia IndiaStandsWithISRO isropargarvhai  Vs   ,304,Bangalore
203,08-09-19 6:02,UttaraMimamsaka,Tweet,course pallavabagla tried project false narrative true character amp mentoring Ndtv Chandrayaan2 Manned mission trolls bust balls Even isro scientists failed understand cues amp failed go along narrative Shame,285,
204,08-09-19 6:02,omar_quraishi,Retweet,citizen country whose defence minister speaks often wanting nuke another country ,131,Pakistan
205,08-09-19 6:02,AlokSoni25,Tweet,Pak amp Indian JihadiLiberals r alike Jihadi Mission amp hence beyond comprehension isro amp scientists r pride amp continue inspire NexGen Chandrayaan2Landing Chandrayaan2Live IsroPerGarvHai IndiaWithISRO ISRO ISRO,256,
206,08-09-19 6:02,guleriarohitsin,Tweet,Mistakes proof tried IStandWithISRO isro,60,"Rajasthan, India"
207,08-09-19 6:02,bipinbhimani,Retweet,PrannoyRoyNDTV said morning ndtv masters directed insult ISRO chief nd look whos defend uncouth scum master,183,
208,08-09-19 6:02,kamal_naan,Retweet,expected KamalHaasan started todays BiggBossTamil3 praising ISRO team saying proud Mr Sivan team Chandrayaan2 ProudOfISRO ,197,
209,08-09-19 6:02,mfganesh,Tweet,word failure science technology everything experiment till get desired resultsProud ISRO Chandrayan2,137,
210,08-09-19 6:03,ChieragJoshi,Tweet,narendramodi sir request start crowd funding ISRO projects would directly monitored PMOIndia Im sure many participate thisChandrayaan2 ISRO,202,Bharat
211,08-09-19 6:03,tauseef_NTR,Retweet,One future Indian social network experience2YrsForKusaTeaser RRR NTR laVaikunthapuramuloPoster MissionMoon ISRO IsroPerGarvHai ,167,"गुंटकल, भारत"
212,08-09-19 6:03,Kishnani_T,Retweet,ctually hug showed Modi one else even face man wept close success nother press opportunity ,163,At a movie theatre
213,08-09-19 6:03,MD_anjoom,Retweet,Moon notYou landed hearts isro Chandrayaan2Live Chandrayan2 Chandrayaan2theMoon Chandrayaan2 VikramLander isro proudindian ,176,Dubai
214,08-09-19 6:03,thenavya,Retweet,failure failure give thatBut try failure converts success nd happen soonWaiting Chandrayaan3 mission shall ISROProudOfISRO Chandrayaan2 ISROMissions ProudIndian ,273,
215,08-09-19 6:03,Nik_Ganeshkar,Tweet,13 billion Indians isro make us proud resilience spirit explorationISRO IndiaOnTheMoon IsroPerGarvHai ,170,"Kolhapur, India"
216,08-09-19 6:03,wesupport2india,Retweet,countribution scientist Junior field lot Senior journalistPallavBagla NDTVWithPakistan NDTVFrauds ,181,
217,08-09-19 6:03,Ashishkodap,Tweet,ISRO used parasuit landing VikramLander lISROMissions Chandrayaan2 ISROteam ProudOfISRO Chandrayaan3 isropargarvhai isro ,251,
218,08-09-19 6:03,IlangoRajan,Retweet,feels lose communication ,60,"Madurai, India"
219,08-09-19 6:03,S9898G,Retweet,Men OK CRY human machine ISRO chief hugs Modi breaks space agency loses contact moon lander Vikram  via scrollin,190,INDIA
220,08-09-19 6:03,Somi99572011,Retweet,Salute passion dedication people isro Incredibly proud achievements attempting something nation tried landing moons South Pole Jai Hind chandrayan2 ISRO ,249,
221,08-09-19 6:03,pramodjp,Retweet,core every scientific endeavour willingness keep trying succeed anything short success simply becomes step ladder reach ISRO proud Hold head high matter time Chandrayaan2,276,"Chandigarh, Jaipur, India."
222,08-09-19 6:03,RahulD83917471,Tweet,full setback 95 mission accomplished still Orbitar Orbiting around Moon Year plus job May Lander landed Job utomonusly programmed Congrats ISRO ISROChandrayan2 IndiaOnTheMoon,277,India
223,08-09-19 6:03,_MeSumiT_,Tweet,NS isro ISRO intelligent team scientists world people never give inspired every single person love space technology proud every Indian whos living planet earth Thank nasa kind words,292,"Delhi, India"
224,08-09-19 6:03,nitinbathla1,Retweet,Cheering ISRO seeking support future scientists lives SM kids brilliant Dying without treatment Support BattlegainstSM raise voice curesmaindia ,201,"Totu, Shimla"
225,08-09-19 6:03,Deepak75Nishad,Tweet,ISRO Motivate ,41,
226,08-09-19 6:03,KirsnaKumar2,Retweet,Came back frm Russia went directly Bangalore witness VikramLanding stayed 4 delivered speech 8 Mumbai inaugurate first Make India Metro coach return back Delhi today evening PM legendChandrayan2 isro,280,
227,08-09-19 6:03,jalees_khalid,Retweet,Indian failed mission moonIndiaFailednotherVirChakarISROChandrayan2 ,104,
228,08-09-19 6:03,Krishan2221111,Retweet,success defined ability beat odds congratulate ISRO remarkable achievements continue excel paradigm entire world isro Chandrayaan2,195,India
229,08-09-19 6:03,MeraNaamKalua,Retweet,cheap troll FawadChaudhary poking fun Indias Chandrayaan2 amp ISRO unable even speak words without mistakesThe way WorthlessPakistan land moon sitting flagProudOfISRO IndiaWithISRO ,282,"Pune, India"
230,08-09-19 6:03,vinayak_phutane,Retweet,PrannoyRoyNDTV People calling Pallava Bagla Ghastly Trolls ND Pallava done ISRO INSULTED internationally entire Indian Scientist community amp go 1step calling rightly outraged Indians Trolls SHME Prannoy Roy IndiaWithISRO PallavaBagla,300,"Pune, India"
231,08-09-19 6:03,ajithruban2012,Retweet,WereProudOfYouISRO ISRO ,51,Bodi ( Theni ) @ Chennai
232,08-09-19 6:03,mayank_tyagi_01,Retweet,India ISRO Ndtv Porkistan India Soldiers NDTV terrorists India Indians Ndtv rohingyas NDTV stands National Deshdrohi Television NDTVWithPakistan boycottndtv banNDTV NDTVFrauds,256,Ghaziabd-Noida-Delhi
233,08-09-19 6:03,kulshreshtak,Retweet,RT NS Space hard commend ISROs attempt land Chandrayaan2 mission Moons South Pole inspired us journey look forward future opportunities explore solar system together ,259,"New Delhi, India"
234,08-09-19 6:03,DrGorakhTBobde,Tweet,Every dream courageous decision achieve ImpossibleDr Gorakh BobdeProudToBeIndian ISROChief IsroPerGarvHaiISROweareproudofyouISRO PMOIndia ProudOfISRO ,201,Universal
235,08-09-19 6:03,DeepanjaliYada9,Retweet,01shivendra isro myogiadityanath drdwivedisatish ISRO myogiadityanath drdwivedisatish 69000 savecutoff9097,201,
236,08-09-19 6:04,imDkumar18,Retweet,ISROHonorable Prime Minister Shri Narendra Modi address nation ISRO Control Centre today September 07 2019 0800 hrs ISTPMOIndia narendramodi,167,"Asansol, India"
237,08-09-19 6:04,SachinG94810973,Retweet,Dear isro even NS failed MNY TIMES failed became worlds best fail even nyway theres nothing like failure science Sure know us ISRO Chandrayan2,224,
238,08-09-19 6:04,lswaykole07,Tweet,ShashiTharoor isro Great efforts demotivate ISRO doubt scientist said drama really Comparing NS cant ISRO,165,"Jalgaon, India"
239,08-09-19 6:04,iambilal0786,Retweet,Exactly Nailed SRK bhai ,53,"New Delhi, India"
240,08-09-19 6:04,mnirbhavne82,Retweet,hate Pakistan neighbourChandrayaan2 ISRO ISROPerGarvHai ,113,"Mumbai, India"
241,08-09-19 6:04,qazzafi143,Tweet,May communication lost CHNDRYN 2 done reach nobody elsewe try againThis encourages INDINS believe hard work ISRO inspired 13 billion INDINS whole world Jai hind,243,"Navi Mumbai, India"
242,08-09-19 6:04,iamneilG,Tweet,Never give Obstacles failures part journey JaiHind,74,"New Delhi, India"
243,08-09-19 6:04,vichalit_vichar,Tweet,Proud isro Chandrayaan2Ignore shit PKMKBForever,63,apni alag duniya mai:)
244,08-09-19 6:04,smallabigB,Tweet,Journey Incospar ISRO Indian space station missions lower budget many Hollywood Movies isro moved ero Infinite Dreams tasting Failure Success amp GloryTheDeshBhakt PJbdulKalamVikramSarabhai ProudIndian,281,Mumbai
245,08-09-19 6:04,CheenuGarg5,Retweet,Pic moment dayIndiaWithISROProudOfISRO ISRO Sivan NDTVWithPakistan banNDTV IsroPerGarvHai IndVsPak Chandrayaan2 SaturdayMotivation Chandrayaan3 ,195,
246,08-09-19 6:04,NishaKurian4,Retweet,Indians heartbroken Chandrayaan2Live hypocrites Cry Kashmir NRCFinalList mob lynching Dalit harassment poverty economy failed mission moon nothing cry Use science save planet tears save Indians ModiShah ISRO,278,
247,08-09-19 6:04,iamsachinpande,Retweet,fail Never give FIL MENS FIRST TTEMPT LERNING END end fact End means EFFORT NEVER DIESIF get answer remember MENS NEXT OPPORTUNITY ProudOfISRO Big Salute Hardworking Scientists Chandrayan2 ISRO ,301,On twitter
248,08-09-19 6:04,RamlovesS,Retweet,proud ISRO power Chandrayaan2,59,India🇮🇳
249,08-09-19 6:04,MokshadaJain1,Tweet,Teary eyed seeing proud ISRO shine high always ISRO,90,
250,08-09-19 6:04,JacquelineDsou4,Tweet,Vedmalik1 SaluteThe fearless speaks truthCalling PR cameras shoot,91,
251,08-09-19 6:04,RamlovesS,Retweet,History created nations pride isro kudos whole team Chandrayaan2Landing Chandrayaan2Live ,148,India🇮🇳
252,08-09-19 6:04,chandanverma777,Retweet,Stay Connected touch catch laterChandrayan2 ISRO ProudIndian,162,"Ranchi,India"
253,08-09-19 6:04,i_m_gowda,Tweet,fawadchaudhry failednd atleast ISRO job like sitting office tweeting INDI mission GO job elected remember Chandrayaan3 atleast try read 8th std Science books,276,
254,08-09-19 6:04,ArjunNarayana14,Tweet,peaceforchange peaceforchange Mind business dude Go learn even dream getting moon outer space come criticise people spent billions dream lost fraction ISRO,235,"TVPM,Kerala"
255,08-09-19 6:04,akpurohitngr,Retweet,Man needs difficulties necessary enjoy success P J bdul Kalam Chandrayan2 ISRO ProudOfISRO ,150,No Men's Land
256,08-09-19 6:04,jitendra_kr,Tweet,isro please verify real twitter handle Dr Sivan,72,Bangalore
257,08-09-19 6:04,amuthan1975,Retweet,Obstacles inevitable set something big Dear ISRO sincere efforts hearts nation Keep moving ahead Success surely side,181,"12.887585,77.544187"
258,08-09-19 6:04,rajkaran_news,Tweet,UE Space gency extending support ISRO shows strength IndiaUE ties Navdeep Singh SuriISRO UESpacegency India ,150,"Surat, India"
259,08-09-19 6:04,WaizArd20,Retweet,Failure success progressNo matter ProudOfISROISRO shall rise better Chandrayaan2 ProudIndian VikramLander ,159,Court 
260,08-09-19 6:04,AlnoorShamish,Retweet,MS Dhoni saidYou learn lot youre going rough period compared good times everything goes way always believed process important results proud isro Chandrayaan2Landing ISRO ,299,
261,08-09-19 6:04,SUMEDHUbale1,Tweet,MODI JI hearts consoling ISRO chief throughout mission gave value able time nyways LNDING K KY HU Nomo ProudOfISRO SHMEONMEDIkunalkamra88 asadowaisi Maharashrawithmbedkar,238,
262,08-09-19 6:04,Gabriel22s,Retweet,experienced something similar Beresheet pril extend compassion congratulations ISRO team bold pioneering mission None easy keep dreaming pursuing achieving,232,"Paris, France"
263,08-09-19 6:04,Karthik11870660,Retweet,Pakistanis trolling Indias setback recent mission space please dont forget still struggling host cricket matches country Earth let alone hosting space program sortJust reminderISRO,250,
264,08-09-19 6:05,Anand_shah07,Retweet,fter failed attempt conquer Mount Everest Sir Edmund Hillary remarked come conquer mountain cant grow human Rest historyISRO Proud ISRO,226,
265,08-09-19 6:05,Tyagi_Abhishek_,Retweet,Well tried ISRO keep spirit Gormint supports sure achieve success soon near future Mission moon hi hai koi pakistan thode jo har baar fail hoga aur duniya bhar beizzat hoga Chandrayaan3 WorthlessPakistanPKMKB,275,
266,08-09-19 6:05,YtharthC,Retweet,PM narendramodi great leader best example leadership Fortunate leader helm affairs like Failure biggest teacher Proude isro team Chandrayaan2ProudOfISRO ISRO ,258,BHARATVARSH
267,08-09-19 6:05,Minchu_Sudheer,Retweet,lovely letter thevikramlander straight heart ,94,
268,08-09-19 6:05,mayur9dhut,Retweet,ndtv journalist pallav bagla treated ISRO scientistChandrayan2 ISRO ,103,"Hyderabad, India"
269,08-09-19 6:05,VarunVaru45,Tweet,Vikram Failed Land Orbiter Safe Lunar Orbit Job SoThis Failure Job isro Passed 95 Mission proud Scientist luck Coming Missions,244,"Bengaluru, India"
270,08-09-19 6:05,ArunDhfm4005,Retweet,Chandrayaan2 urstrulyMahesh uses Maharshi lineChandrayaan2Landing ISROMission ISRO ,117,"Hyderabad, India"
271,08-09-19 6:05,mirdhawala,Retweet,Brilliance man called SRK ,52,India
272,08-09-19 6:05,kunvaria,Retweet,ProudOfISRO Science experiments orbiter still working Maybe VikramLander PragyanRover already started job Still hopeful Chandrayan2 ISRO ISROMissions ,239,"Mumbai, India"
273,08-09-19 6:05,Kamalanandh1,Tweet,Really nice sir,15,"Chennai, India"
274,08-09-19 6:05,eswa16,Retweet,achieved much much lost always remembered glorious moment history Nation state Tamilnadu sir isro chairman Chandrayan2 ISRO ,255,"Tiruppur, India"
275,08-09-19 6:05,ashokactor,Tweet,saying Dilli Duur NahiDear ISRO U broken myth made saying b Chaand Duur Nahi believable eventually ttainableIndia stands isro SLUTES RESPECT GRTITUDENEVER GIVE UPon behalf fellow Indians shok Kumar,260,Mumbai/Chennai-INDIA
276,08-09-19 6:05,sasitha49169099,Tweet,Future projects ISRO1920 dityaL1 study Suns Corona 2021 Gaganyan send astronaut space2021 Chandrayaan3send Indian Robot2223 Mangalyan2 2nd orbiter Mars2325 Shukrayaan send orbiter study Venus2023 SpaceStation Indias space station,280,"Rajapalayam, India"
277,08-09-19 6:05,Pryda88,Retweet,Feel sad ISRO scientists failure Indian moon mission Chandrayan2 effort admirable loss scienceYes Modis policies Kashmir towards minorities heartless amp atrocious give anyone license gloat tragedy ,306,"Karachi, Pakistan"
278,08-09-19 6:05,WishuDelhi,Retweet,ippatel yashshiningstar PrannoyRoyNDTV ndtv Pallava behaving received remuneration Pakistan insulting ISRO chief,148,
279,08-09-19 6:05,Sathish67890200,Retweet,worth uISROISROMissions Chandrayaan2WorthlessPakistan ,106,
280,08-09-19 6:05,Umairhingora78,Retweet,landing fantastic IndiaFailedChandrayaan2Live ISRO ,90,"Karachi, Pakistan"
281,08-09-19 6:05,RohanMuntha,Retweet,ISRO Chief Shivan broke tears shows invested success mission,105,"Bengaluru, India"
282,08-09-19 6:05,devendra01it,Retweet,Theres also ISRO reusable launch vehicle already tested hypersonic flight 2016 2nd test craft due later 2019 ,185,"Udaipur, India"
283,08-09-19 6:05,Kanu01969000,Tweet,NDTVWithPakistan Pakistan supports india,41,
284,08-09-19 6:05,shreyasmahajan1,Retweet,tears Dr Sivans eyes affected whole day today felt whole day tears ISRO Hardwork,129,"Pune, Maharashtra,India"
285,08-09-19 6:05,Rithesh__Ritz,Tweet,ISRO upcoming missions TeamISRO Never give upStay strong India IndiaOnTheMoon ,114,
286,08-09-19 6:05,SaqiRebel,Retweet,trollings pleaseRespect loosersISRO Chandrayaan2,64,Kahen Ka Nhi
287,08-09-19 6:05,AquibKh26199734,Tweet,Upcoming ISRO mission ProudOfISRO proud indian ,81,
288,08-09-19 6:05,krs1178,Tweet,got information Chandrayaan2Landing ISRO thankyou joeydebroy sharing r comment sleepless nights hardwork Respect ,192,India
289,08-09-19 6:05,imsrr22,Tweet,Fuck u fucking idiot pallavabagla learn way take interview isro great scientists u idiotNDTVWithPakistan NDTVKMKB NDTV ndtv NDTVNewsBeeps,165,"New Delhi, India"
290,08-09-19 6:06,VijayKu49544881,Tweet,isro Success rate countries space 39 percent isro success rate 61 percent r u ISRO,124,
291,08-09-19 6:06,Vaishna65561485,Retweet,ISROThe second deorbiting maneuver Chandrayaan spacecraft performed successfully today September 04 2019 beginning 0342 hrs ISTFor details please see ,194,
292,08-09-19 6:06,SoumikNandi20,Tweet,PMOIndia Respected NarendraModi ji Please send us ISRO bank account number indian population 130cr soWe send minimum mount likes 1020 want Chandrayan3 Mission 2020,193,
293,08-09-19 6:06,mshussain25,Tweet,arrahman koi humse jeet na paave chale chalo chale chalo Mit jaave jo takrave chale chalo chale chalo Bhale ghor andheraa chhave chale chalo chale chalo Koi raah mein na thaam jaawe chale chalo chale chalo Jai Ho Jai Hind,250,Mumbai
294,08-09-19 6:06,Satvinder35,Tweet,atulaga EpicRoflDon lso take this,63,not that your business
295,08-09-19 6:06,JaydevDas19,Tweet,guys made every Indian proud noticed,44,"Bhubaneshwar, India"
296,08-09-19 6:06,gurubrammha,Retweet,Hats cartoonist Raghupathi Sringeri capturing emotion whole country one frame Chandrayaan2 ISRO ProudOfISRO ProudIndian ,169,India
297,08-09-19 6:06,iSmartVenky7773,Tweet,ISRO Chief KSivans big statement Hope Still Remains Chandrayaan2 VikramLander Chandrayan2landing Chandrayaan2theMoon isro ,213,"Kavali, India"
298,08-09-19 6:06,anupam4196,Tweet,Something new suaristan,30,India 🇮🇳 
299,08-09-19 6:06,drballalmanipal,Tweet,Mind boggling indeed efforts ISRO Bagla listening beyond comphrension someone know unmanned mission isro,156,"Bengaluru, India"
300,08-09-19 6:06,officialhitenns,Tweet,Primary objective couldnt achieved fact Scientific goals data required collected orbitter used among things also analyse factors need accounted maybe missed time,267,
301,08-09-19 6:06,jackartoons,Retweet,Political opportunists India mocking ISRO paid trolls play petty politics losers need told orbiter orbit sending data two years instead earlier one year Chandrayaan2,254,"Mumbai, India"
302,08-09-19 6:06,Reet_Sonam,Retweet,Lessons ISRO jolt Chandrayaan2 jay Lele  ,110,India
303,08-09-19 6:06,DeepakNoshad,Retweet,proud scientists ISRO Chandrayaan2 missions significant achievement Information gathered help future scientific endeavors Chandrayaan2ISRO,173,"Bihar, India"
304,08-09-19 6:06,ImSidhu27,Retweet,testing times remembering Martin Luther King said must accept finite disappointment never lose infinite hopeProud ISRO orbiter marks success support Chandrayaan3 science achievements IsroPerGarvHaiISROChiefisro,279,भारत🇮🇳🚩
305,08-09-19 6:06,mukeshmishra99,Tweet,peaceforchange MSalman49170421 MujahidCK HinaKharaI lilah kya hai beisko toh sab pata hai fir bhi kashmir chahiyeour bhikh bhigafoora champ busy making superman porkistaan hafiz rounder chutiyahaha comedy,243,india
306,08-09-19 6:06,ShavyJain,Retweet,nd million tears moves ,59,India
307,08-09-19 6:06,RajGorkha2,Tweet,proud great scientists made reach Chandrayaan2 moon n future get better thisCongratulations ISRO love Thank,185,
308,08-09-19 6:06,BhakkkBhosdike,Retweet,Pakistan side mocking unsuccessful landing attempt Chandrayaan2 antieducation amp antiscience commend ISRO scientists courage amp academic excellence must say Failure worst thing world worst TRYisro ,307,
309,08-09-19 6:06,waseemahmed225,Retweet,Scientist live lives Real Science pseudo science like Pushpak Vimana scientists denied research budgets since govt came power last term Education dumbed Saffron Hindutva propaganda substituted facts ,301,Bangalore 
310,08-09-19 6:06,gayani_baba,Retweet,Savage ISRO Chandrayan2 ISROMission IndiaWithISRO IndiaFailed ProudOfISRO PKMBK ,115,Pralok
311,08-09-19 6:06,AdityaGvss,Retweet,hoping communication Vikram permanently lost ISRO trying give good climax kshay Kumars next movie ISRO Chandrayaan2,174,benguluru
312,08-09-19 6:06,mukeshnt,Tweet,Jainbalwant Jain Sir seem know every Indians cannot express well big thank putting emotions thoughts words ISRO,182,"Mumbai, India"
313,08-09-19 6:06,IronManIndianDr,Tweet,think narendramodi hug heart broken isro chairman group hug billion plus people fine gesture nd neededTo criticise politicise even deny transcendental moments country unite one ISRO,279,Madurai-Meenakhshi-AmmanTemple
314,08-09-19 6:06,VarunVaru45,Tweet,Vikram Failed Land Orbiter Safe Lunar Orbit Job SoThis Failure Job isro Passed 95 Mission proud Scientists Best luck Coming Missions,231,"Bengaluru, India"
315,08-09-19 6:06,b_devashish,Retweet,NDTV journalist Pallav Bagla misbehaved spoke highly abusive derogatory tone ISRO scientist wonder NDTV blot Journalism ,176,"Bagh Muzaffar Khan, Agra"
316,08-09-19 6:07,StudentneedsJ,Retweet,Dear narendramodi plz ensure news anchors covering Chandrayaan2 risked lives yesterday land Moon cover VikramLander safely returned earthISRO ,212,
317,08-09-19 6:07,imDkumar18,Retweet,leader inspires faith hope optimism PM narendramodi gives emotional hug isro Chairman K Sivan reaffirms faith scientists engineers ISRO Chandrayan2 team Proud scientists Proud Prime Minister ,280,"Asansol, India"
318,08-09-19 6:07,RajputAsmaar,Retweet,IndiaFailednotherVirChakarISROChandrayan2India tum say na ho paey GYou good raping daughters ,146,
319,08-09-19 6:07,ACommonMan1,Retweet,arunbothra  observation helps,68,India
320,08-09-19 6:07,chhichhori_,Retweet,niteshtiwari22 dont think chhichhore advocates team Chandrayaan2 well Must watch ISRO involved keep spirits high usual,171,
321,08-09-19 6:07,GprSanta7,Retweet,Indians Today change DP ISRO show Gratitude towards sking tleast itISRO IndiaMakesHistory Chandrayaan2Live Sivan IndiaWithISRO WorthlessPakistan PKMKB PKMKBForever IndiaProudOfISRO,275,"Chengalpattu, India"
322,08-09-19 6:07,priteshmjain999,Retweet,owe great debt ISRO Sonia Gandhi Chandrayaan2 mission  ,117,
323,08-09-19 6:07,Bhargav13_Baka,Retweet,Scene Blue overcoat News broken lander couldnt make words exchanged hug reliefScene II camera much later morning new coat ready fly Mumbai hugs words encouragement scriptedISRO ,276,Chennai
